twitter_id,date,tweet
1542828121078042624,2022-07-01 11:11:03+00:00,"b'RT @Vevo: @jbalvin is back, alongside up-and-coming Colombian estrella @ryancastrro. \xe2\xad\x90\xef\xb8\x8f ""Nivel De Perrero"" is sure to get everyone bailando\xe2\x80\xa6'"
1542828107878596608,2022-07-01 11:10:59+00:00,"b""RT @AppleMusic: The weekend just got better thanks to @JBALVIN and @ryancastrro's new collab, #NivelDePerreo. \xf0\x9f\x99\x8c\n\nLet's go: https://t.co/c9F\xe2\x80\xa6"""
1542808256854245376,2022-07-01 09:52:07+00:00,b'Usher is smooth as hell\xe2\x80\xa6 must listen and watch https://t.co/1UZ5AHKwUY @Usher'
1540188886898331648,2022-06-24 04:23:40+00:00,b'RT @SB_Projects: \xe2\x80\x9cRUN\xe2\x80\x9d by @YG ft @Tyga @21savage @BIABIA is out now \xf0\x9f\x94\xa5 #calabasasforever \n\nhttps://t.co/r3SDxaVDdj https://t.co/H9LBHcsHXc'
1539679346217975809,2022-06-22 18:38:56+00:00,b'https://t.co/kySpNHpGiz'
1539679288290471937,2022-06-22 18:38:42+00:00,b'Honored to be named one of the LA 500 https://t.co/e9FqC8Astz'
1539678735237914624,2022-06-22 18:36:30+00:00,b'Bravo !! https://t.co/OioezQCBis'
1536024554543390722,2022-06-12 16:36:06+00:00,b'RT @ChrisMurphyCT: \xf0\x9f\x9a\xa8NEWS: We have a deal. Today a bipartisan group of 20 Senators (10 D and 10 R) is announcing a breakthrough agreement on\xe2\x80\xa6'
1535640356594733056,2022-06-11 15:09:26+00:00,"b'RT @AMarch4OurLives: After marching in 2018, states passed over 150 gun laws that saved thousands of lives.   \n\nToday, we DEMAND a national\xe2\x80\xa6'"
1535115193981624321,2022-06-10 04:22:37+00:00,b'RT @ddlovato: Skin of my Teeth \xf0\x9f\xa9\xb8 OUT NOW https://t.co/dlvITxEmqf https://t.co/Qlj6jBNC4v'
1535114185155063810,2022-06-10 04:18:37+00:00,b'RT @ddlovato: #HOLYFVCKTOUR https://t.co/Sxjaiw9EJ7\nSOMT \xf0\x9f\x91\x80 https://t.co/4HbNSxrfr4'
1535114146387152896,2022-06-10 04:18:28+00:00,b'RT @PopBase: Demi Lovato has released their new single \xe2\x80\x98Skin Of My Teeth\xe2\x80\x99 off their upcoming album \xe2\x80\x98Holy Fvck.\xe2\x80\x99 https://t.co/lsMaMiGuJC'
